"Review date","Review URL","Author name","Author URL","Local Guide","Author reviews","Star rating","Review content","Review image","Review video"
"2024-08-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNiX09qcndnRRAB!2m1!1s0x0","Marsy B","https://www.google.com/maps/contrib/100927948067271026031/reviews","false","4","5","Outstanding Nurse Keisha with treating my daughter with the most amazing care and patience with overcoming her anxiety and fear with having her last immunisation teenage vaccination today, by seeing her two times in one day after being to scared on the first visit today but my daughter went back to Gp again on the same day with the same nurse and she was able to help my daughter to be brave and was outstanding with her calm ways and approach with being a wonderful nurse. Thanks so much","",""
"2024-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNMeGRXOTlRRRAB!2m1!1s0x0","Rashida Islam","https://www.google.com/maps/contrib/109239293340862987160/reviews","false","2","1","I wish I was exaggerating when I say a large period of my life has been wasted on being on hold with this damn GP. Some of the staff are so useless and clueless, some of them are absolute sweethearts. Most calls I’ve made for checking blood test results I’ve been on hold for over 2 1/2 hours, I walked into the GP in that time and they were all just sitting there and giggling, so lazy!! I’ve been given inaccurate blood test results several times because some of these people are fools. I know the NHS is struggling but it’s no wonder it’s happening at his rate with some of the staff this practise has. If you are thinking about joining this GP, don’t.","",""
"2024-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNUOWRMWkJBEAE!2m1!1s0x0","RASB 2017","https://www.google.com/maps/contrib/103655368742006190290/reviews","true","20","5","Overall the service and care from both clinical and non clinical staff is excellent despite the challenges the NHS is facing. Greatly appreciated.","",""
"2024-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURqNTlIZl9BRRAB!2m1!1s0x0","debbie rathore","https://www.google.com/maps/contrib/111079841385729624918/reviews","true","35","1","I called the surgery at 8.28. Callback position 32 by 11.46 it was 2. They then decided to cancel my Callback.  Rang again , position 34 got to position 8 and they cancelled again.  WHY?   have called again and have been put in Callback position 34. WHAT WILL THEY DO NOW","",""
"2024-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURqM0lqV2N3EAE!2m1!1s0x0","Nicola","https://www.google.com/maps/contrib/116092115675339542595/reviews","true","113","1","A few years back when I was living in London, a female doctor at this practice suggested I had a very serious psychiatric disorder, (this doctor was not a psychiatrist or psychologist).She had only met me very briefly and should have referred me to someone who specialises in this area, rather than throw out random diagnosis ~ in an area she is unqualified in.At the time I was quite young and didn't speak up for myself or report her. I now see how shocking and inappropriate it was. It caused me a lot of pain and confusion.  Absolutely appalling.","",""
"2024-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNqMDczR3FnRRAB!2m1!1s0x0","S L","https://www.google.com/maps/contrib/112373709065947353668/reviews","true","23","1","Appalling and dishonest. It's been 4 years and I am still waiting for access to my medical records, presumably so they can edit them so they don't look so terrible.","",""
"2024-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNqb0p2RnBBRRAB!2m1!1s0x0","Rajahan Begum","https://www.google.com/maps/contrib/110144264104192769670/reviews","false","2","1","Waited 20 minutes on the phone today only to be told that l can only hope to get an appointment if l phone up at 8am in the morning on the day.As l carer, l need to take a day off work to take my mum to the gp, the staff member just put the phone down when l tried to explain this.","",""
"2024-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNCN09pS21nRRAB!2m1!1s0x0","Helal Uddin","https://www.google.com/maps/contrib/114650783917490471818/reviews","true","38","1","The booking system is terrible. Why did you get rid of the e consult system, now you can only use it at 8am and sometimes the system doesn’t even work.","",""
"2024-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUREaEpIb1RREAE!2m1!1s0x0","Mary M","https://www.google.com/maps/contrib/114535342953686086307/reviews","true","6","2","Always had a great experience with the doctors (and for that matter with the people at the end of the phone when I can get to them) but this afternoon I spent well over an hour on hold to try to rearrange an appointment I can't make on Monday only to be cut off with an automated message saying they're sorry they can't answer my call right now...and there's no way I can do anything about it! It's for my kid, who isn't on my NHS app, so I can't fix it that way, and I'm not going to be near the practice before my appointment so won't be able to tell them I can't make it, so not only have they wasted my time but I'm going to end up accidentally wasting their time as well, it feels like a lose lose for everyone!","",""
"2024-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ5dzRQcnBBRRAB!2m1!1s0x0","Grace Balkwell","https://www.google.com/maps/contrib/106889995946354282907/reviews","false","2","1","I was registered with this practice for 3 months and never managed to get through to book an appointment, there is no link to the online form for online assessments.I have subsequently just registered with a new doctors, got accepted and booked an appointment for next week in the last two hours.","",""
"2024-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNENXA2alZ3EAE!2m1!1s0x0","Tanhaz Kamaly","https://www.google.com/maps/contrib/115447953420794106525/reviews","false","10","1","","",""
"2024-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQ5alp2R0pREAE!2m1!1s0x0","Ilma Barbaroviciute","https://www.google.com/maps/contrib/115962357484659400408/reviews","false","2","1","I must express my profound disappointment with the service I received. It's disheartening to say that my experience with the doctors at this establishment was nothing short of appalling. From the moment I stepped in, it was evident that they lacked any semblance of interest in their patients' well-being.The lack of empathy and concern displayed by the doctors was truly disconcerting. It felt as though they were merely going through the motions, with no genuine intention to provide assistance or support. Despite attempting to articulate my concerns, I was met with indifference and a dismissive attitude.What struck me the most was their apparent disregard for the Hippocratic Oath and the fundamental principles of medical care. As a patient seeking help and guidance, I expected to be treated with respect and dignity. However, what I encountered was a stark contrast to this expectation.Furthermore, the overall atmosphere of the facility was unwelcoming and sterile, devoid of the warmth and compassion one would hope to find in a healthcare setting. It's disheartening to witness such a blatant disregard for the holistic well-being of patients.In conclusion, I cannot in good conscience recommend this establishment to anyone seeking medical assistance. The lack of genuine care and professionalism exhibited by the doctors is deeply troubling and does a disservice to those in need of medical attention. It is my sincere hope that the necessary steps are taken to address these deficiencies and ensure that all patients are treated with the compassion and respect they deserve.","",""
"2024-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ5cWVQQmxBRRAB!2m1!1s0x0","Éva K.","https://www.google.com/maps/contrib/114361466428786558505/reviews","false","8","1","It is impossible to reach the practice on the phone. I have tried to call them during their opening times the last 2 weeks with no luck.","",""
"2024-04-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM5enJUQWdBRRAB!2m1!1s0x0","gregg boxall","https://www.google.com/maps/contrib/103625319828552776632/reviews","false","7","3","I've been with this practice since 1997 and it's got gradually worse. I don't blame the Drs and nurses as they have always been beyond excellent and genuinely caring. I blame the Tory Government and senior NHS 'management' for underfunding and implementing expensive systems which are beyond useless. I'm always encouraged to book online or by the app and every time I do all they can offer is a smear test appointment. I'm a middle aged man and even though not medically trained,  confident that I don't need one of those.Suffering the lottery of calling on a specific hour in the morning to book an appointment and not getting through is frustrating and unacceptable.","",""
"2024-04-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURka2ItQ0FnEAE!2m1!1s0x0","Sean M","https://www.google.com/maps/contrib/111858808920143165161/reviews","false","6","5","My local doctors","",""
"2024-04-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNkNUpTb2xBRRAB!2m1!1s0x0","Fatou N'jie","https://www.google.com/maps/contrib/117343838651843823471/reviews","false","1","5","Amazing service always.  Karen the patient is absolutely patient, friendly and always provides with so much help when you call.","",""
"2024-04-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN0amVhaU1REAE!2m1!1s0x0","William Steven","https://www.google.com/maps/contrib/117412402161999613944/reviews","false","4","1","All of their opening times online are different so you never know when they’re opening, absolutely no way to book an advanced appointment at all, only same-day and even if you call exactly when they open you can expect to be on hold for an hour or more only to be told there’s nothing available. Absolutely appalling, I’ve never experienced such wilful uselessness, especially when it comes to something as important as healthcare. Try somewhere else.","",""
"2024-03-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN0OWZXVGtnRRAB!2m1!1s0x0","Michael Miller","https://www.google.com/maps/contrib/110805960191412858607/reviews","false","6","1","It’s impossible to book an appointment. E-Consults appear to be permanently unavailable. The phone line answers with a 2-min long automated message and then keeps you on hold indefinitely.","",""
"2024-03-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURObTY2YThRRRAB!2m1!1s0x0","Swadhinata Trust Org","https://www.google.com/maps/contrib/111319512802819798370/reviews","true","112","2","Website not available for e-consult and already got cut off this morning from the telephone waiting to speak to a member of staff about my 75 year old mother who can barely walk, lost her appetite and struggling to take her medication, please advise.","",""
"2024-03-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUROc2ZEYm9nRRAB!2m1!1s0x0","My Nguyen","https://www.google.com/maps/contrib/118431667938569818463/reviews","false","7","1","I think they only have 1 doctor in their practice. Doesn’t matter what time you called. Always no appointments available. Try to call back tomorrow. Even if you are the 1st person to call in the morning. 😢😢😢.","",""
"2024-03-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNOZzV1UlFnEAE!2m1!1s0x0","Zakia Hussain","https://www.google.com/maps/contrib/115543980703885535095/reviews","false","6","1","Honestly, the most ridiculous service. Cannot get through to them at all. Waiting each time for an hour! The e-consultation form is from 8 to 8.15am. How atrocious is that!","",""
"2023-12-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNWamNQNXJRRRAB!2m1!1s0x0","hasna begum","https://www.google.com/maps/contrib/109680504254445087825/reviews","false","1","5","I needed to see the doctor urgently the receptionist was very helpfulDr at the time attended my daughter with care straight awayBest service","",""
"2023-11-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM1b01YSnZRRRAB!2m1!1s0x0","mum Dan","https://www.google.com/maps/contrib/118138580342301956722/reviews","false","11","1","Everytime i phone them to make an appointment they are always fully booked. They take soo long to answer the call and  every single time fully booked. No appointments anymore.  You have to do it online.","https://lh3.googleusercontent.com/geougc-cs/AMBA38tlPNRA0BG1EAGERkhQ-dmTvRtau1MDsoC4k1P7x3YC61mD5c2N6jXYDtKm4oAUV9sZaW8WOHGSt4NlDJhkIsxlRWb16H0ZnJtcnwUaBvzA3Hv89uXEU0a5cap0ckNG3f9vOtRN=s125-p-k-rw",""
"2023-11-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNsb2NHZF93RRAB!2m1!1s0x0","Jacqueline Hudson","https://www.google.com/maps/contrib/106470398758835257269/reviews","false","6","5","This is a great doctors surgery. All the doctors are lovely and the nurses and receptionists.if I need help I do a e consult form and they always get back to me. I recently had covid and the doctors  was great in getting  my astma medication  to me and supported  me when I phoned in a panic more then once during having covid.there isn't enough  doctors  snd nurses in the NHS and we all have to realise they are trying  their best to keep an all well. I love this gp surgery. Thank u mission practice all your support","",""
"2023-11-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURGcjYtMkVREAE!2m1!1s0x0","Hamit Takci","https://www.google.com/maps/contrib/107331513960204688598/reviews","true","34","5","Especially Mr Jeff Lovemore works perfectly and quickly, thanks...","",""
"2023-11-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURSNjhXNDF3RRAB!2m1!1s0x0","Ewan Mackie","https://www.google.com/maps/contrib/109804862032333236443/reviews","false","9","1","Can't get a booking and the admin staff are really not helpful.Edited to one star: Wouldn't see my 3 month old son. Asked us to do an e-consultation (the link wouldn't work). They never answer their phone. I've tried using their online booking system but it says I've reached my max number of appointments (I've never made an appointment) and I should contact my GP :-(","",""
"2023-11-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ1Z1pyVG9nRRAB!2m1!1s0x0","Cleo","https://www.google.com/maps/contrib/116726862383253517673/reviews","true","18","5","I have been going to this GP practice for many years and the GPs and nurses are always very caring, friendly and kind. I feel that they really care about what is wrong with you and want to make sure you get the help or referral you need. Plus they are clearly excellent and experienced doctors. It has been more tricky to get face to face appointments since Covid but they do call you back fairly quickly when you send the online request, so you only go in when you actually need to; sometimes they can assess certain things over the phone and save everyone's time. Would not go anywhere else!","",""
"2023-10-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQ1Mm95bEd3EAE!2m1!1s0x0","I B","https://www.google.com/maps/contrib/108077391548997337484/reviews","false","13","1","I have never managed to get an appointment here. They never pick up the phone, ever. If you call at 8am it’s already booked up and you’ll never speak to a human. Have only managed to get appointments through 111. Don’t even bother.","",""
"2023-10-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUM1cTltU2ZnEAE!2m1!1s0x0","James Bond 007","https://www.google.com/maps/contrib/111322763187125595321/reviews","false","1","1","","",""
"2023-10-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM1eW9PeTVRRRAB!2m1!1s0x0","Jusnara Begum","https://www.google.com/maps/contrib/107387752937325912292/reviews","false","7","1","My son has been having temperature for 4days i called the GP surgery at 8am on monday morning as this so called e consult is never available so this admin staff who took my call asked me what i was calling for I explained my son has been having high temperature and continuous cough she ask what the temp was i told her 38.1 she replied 38.1 is not a high temperature is she having a laugh she clearly has no background of medical so who is she to advise me 38.1 is NOT a temperature!! It was a middle aged lady short hair with glasses sitting at the reception please avoid going to her ,So I decided to take my son to a&e get him treated he was given pen v antibiotics thank god he has recovered now. This surgery has gone down hill since dr mead and dr kenedy left so avoid going there i will be contacting CQC about this surgery","",""
"2023-10-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUM1a0o3WEZnEAE!2m1!1s0x0","Lucille condon","https://www.google.com/maps/contrib/111032224366271598161/reviews","true","15","1","i have tried for 3 days to speak to someone and as a carer. it's a shamble.","",""
"2023-10-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURaXzVxQkRnEAE!2m1!1s0x0","mariarosaria migliore","https://www.google.com/maps/contrib/113119592987917713405/reviews","false","2","1","Basically impossible even to be answered at the phone","",""
"2023-09-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURaNWV1cnpBRRAB!2m1!1s0x0","Muss Rah","https://www.google.com/maps/contrib/100210252896514237036/reviews","false","5","1","Terrible! Worst service ever received. This place needs to change ASAP. Was really good back in the days","",""
"2023-09-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURaMU1LR0J3EAE!2m1!1s0x0","Lee McVittie","https://www.google.com/maps/contrib/117489207519008111034/reviews","false","3","1","Almost impossible to get through on the phone. Reception staff discourage appointments if you can get through after waiting an hour on hold or the phone doesn't automatically hang up while on hold","",""
"2023-09-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURaNElYa1pnEAE!2m1!1s0x0","Steffy","https://www.google.com/maps/contrib/116542961027763601583/reviews","true","11","4","When I moved to Bethnal Green 2020 I chose mission practice based on the name and location...thank goodness I didn't read any of these emotionally charged reviews!Yes, the 8am phone call/e consult race is stress inducing.However they are good team of humans, trying their best to help.I have lucked out with Dr Spronk, who is an outstanding medical professional...why? Because he is genuine, caring and HUMAN. I felt HEARD.  He gave me the time I needed to share. Which, when you are in pain and stress, is half the healing journey.I get it, people are ill and in pain..but Slander doesn't bring change. Support does.Mission Practice  thank you for doing your best, and for helping me.love and blessings to all in the community.","",""
"2023-09-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURaNEpMUFBREAE!2m1!1s0x0","Abdul Hussein","https://www.google.com/maps/contrib/116758400550420615092/reviews","false","3","1","Its becoming one of the worst GP in towerhamlets, the appointment service is terrible, can't get through to anyone on the phone and the online e consult is always temporary out of service","",""
"2023-09-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNad2N1NkF3EAE!2m1!1s0x0","Dat Dao","https://www.google.com/maps/contrib/101844448247997743362/reviews","false","2","1","Very bad GP from reception to doctors, they don’t have any experience to be doctor. Call up all day always busy , when we can see doctor but they just said nothing wrong with my son ankle injury and they will refer my son to physical but no one call and then I try to call private physical , physical check and give me report :  A.C.E. Physiotherapy Bethnal Green  Energie Fitness  Pill Box  115 Coventry I write to confirm that I saw My son for physiotherapy assessment and treatment with complaint of right lower leg pain following a football injury. Upon assessment it appears that my son is suffering from stress fracture to his distal right supracondylar medial tibial with some calcific deposits. I have therefore advised My son not to take part in any physical activity classes at school for the next 4 weeks following which he will need to be reviewed before he can resume physical activities again. But doctors from this GP told me my son can back to exercise .","",""
"2023-08-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNabXJPZ0ZBEAE!2m1!1s0x0","Ryan S.","https://www.google.com/maps/contrib/118421577842035730374/reviews","true","3","1","Receptionists are extremely dim and lack any interaction skills. Avoid using this doctors at all costs","",""
"2023-08-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNaNHZ2T2lBRRAB!2m1!1s0x0","Joyti S","https://www.google.com/maps/contrib/118124875112218259161/reviews","false","6","1","Routinely waiting for an HOUR to get through just to book an appointment. Appalling ""healthcare"" system.","",""
"2023-08-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNabk1fM01REAE!2m1!1s0x0","Josephine Munro","https://www.google.com/maps/contrib/117461820031986329090/reviews","true","69","1","Been waiting 3 days for return call due to problem with blood. Decided to phone waiting 30 minutes before being cut off. Decide to walk up to reception from home and  3 staff basically busy doing nothing. I give up. Such a poor advert for NHS.","",""
"2023-08-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURwOTgtWmhnRRAB!2m1!1s0x0","Nila Rukshana","https://www.google.com/maps/contrib/108275571172616165988/reviews","false","2","1","This practice does not deserve even one star or half a star . If u call them they wont reply even if u stay on the call for 3 hours , useless gp , the doctors are good.You will never be able to find an appointment in this gp","",""
"2023-08-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURwcS1qWVNREAE!2m1!1s0x0","Giannis Mantzaris","https://www.google.com/maps/contrib/113524703367667675863/reviews","false","1","1","I called to schedule an appointment because I had been unwell with a fever for three days. They informed me that, due to an unknown reason, my account had been marked as inactive. There had been no prior communication to inform me of this. After waiting for 50 minutes on the phone, a rather arrogant gentleman stated that I could either contact 111 or opt for private healthcare. These are the services that the NHS offers, funded by taxpayers' money.","",""
"2023-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURwd2VxTTZRRRAB!2m1!1s0x0","Omar Miah","https://www.google.com/maps/contrib/102447392545562673268/reviews","false","1","1","","",""
"2023-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURwNXRUNVJ3EAE!2m1!1s0x0","Joey Bloggs","https://www.google.com/maps/contrib/105032401278834573676/reviews","false","3","1","Child sent home by receptionist while having an asthma attack.After writing a complaint detailing the incompetence on the reception staff I got a two page apology letter from the head of the practice.Some of the doctors are good but good luck getting an appointment. You have to call at 8am or do an e consult if you want an appointment, by 8.02am all appointments are gone.Don't waste your time on hold After 8.05am they'll just tell you to try again tomorrow, I've been on hold from 8am to after 9am multiple times only to be greeted by an unhelpful receptionist who will not give an appointment. Very frustrating!Just dial 111 this practice is useless.","",""
"2023-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURwcXBPWWZnEAE!2m1!1s0x0","Freyja Bills","https://www.google.com/maps/contrib/106459924814712938957/reviews","false","9","4","I'm fairly happy. It's a shame most gps are on the phone now.","",""
"2023-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURwa1BqeWJBEAE!2m1!1s0x0","shah hussain","https://www.google.com/maps/contrib/108787004260953211227/reviews","true","36","1","Used to be a really good gp practice till covid. The staff they seem to have hired have no respect or care for people at all. The most useless gp practice now. My family are registered to nearby ones that you call anytime and they still give you an appointment or call back. This idiotic place doesn't give anything unless you call them at 8am. The female receptionists are more helpful compared to the male ones at the practice. Who ever is in charge of this practice needs to review their staff and how they work or just shut the practice down. Waste of tax payers money and we can't receive the service and treatments that we require then there's no need for the place to exist.","",""
"2023-07-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNweGNlY1lBEAE!2m1!1s0x0","Allyson Matthews","https://www.google.com/maps/contrib/116446662783157435104/reviews","false","8","2","Hopeless. Holding on got 45mins so far. On line form suspended every day..","",""
"2023-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURKNDZpQ3VBRRAB!2m1!1s0x0","Athar Ahmad Bajwa","https://www.google.com/maps/contrib/101930722812461851876/reviews","false","3","1","","",""
"2023-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURKNGVITUF3EAE!2m1!1s0x0","Farxiya Hussein","https://www.google.com/maps/contrib/111352967545058243644/reviews","false","3","1","The reception team are awful and just don’t care. After I was on hold for 16 minutes they answered then hung up. This isn’t the first time don’t bother when you get through they are hostile and rude. Change your job if you aren’t happy. Disgraceful people.I called again 2 days later they left me on hold for 37 minutes then hung up as soon as they answered again.","",""
"2023-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURKd2FuVnNnRRAB!2m1!1s0x0","Momina Begum","https://www.google.com/maps/contrib/104880185821878828106/reviews","false","4","1","No one answers the call, they don’t have email address to email them very poor service I’ve been trying to call for 2days and an know one answers the phone","",""
"2023-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURKd1pEV2ZnEAE!2m1!1s0x0","Lucy Lee","https://www.google.com/maps/contrib/111535834364825327213/reviews","false","2","1","I Sent in my prescription on the 9 July went to collect them a d was told it was not ready. Which is out of order this seems  to be happening quite often.","",""
"2023-06-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNKcHFfUTNnRRAB!2m1!1s0x0","Daniel Marci","https://www.google.com/maps/contrib/109580860382790192895/reviews","false","1","1","Literally impossible to get an appointment or to talk to somebody","",""
"2023-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNKcUlyMXV3RRAB!2m1!1s0x0","Jaz B","https://www.google.com/maps/contrib/108997372987400427684/reviews","false","3","1","Very poor service, never recommend this GP","",""
"2023-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNKMFBYR2pRRRAB!2m1!1s0x0","Mohammed Zaman","https://www.google.com/maps/contrib/113939681235581443791/reviews","false","7","1","Worst GP I ever join in.  They asked me to call 8 am for appointment. I have tried several times but every time doctor gave recoded instructions and after that disconnect the phone. It  happened several times and couple of days. When I went physically in Gp reception told me when it was full we did not allow any call. When I asked even 8 sharp, and your phone line is full, they not gave any right answer. Basically I am a taxpayers and my breakdown shows me I have paid a good amount of my taxes in healthcare. It is waste of my money to give such a GP..","",""
"2023-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUR4dXR6akpBEAE!2m1!1s0x0","Khadijah","https://www.google.com/maps/contrib/106856489960220861802/reviews","false","1","1","Despite all the great people working there when you call they leave you on wait for a long time, the longest I've had to wait till my call was answered was 1½ hours. There bookings are also not the best and there availability is also not the best either. Sometimes there test e.g blood test, urine test ect take long and sometimes it's done for the wrong thing.","",""
"2023-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUN4bGRDMGZ3EAE!2m1!1s0x0","Labugo Begum","https://www.google.com/maps/contrib/110884642847455546528/reviews","false","1","1","Staff are rude. It's a lottery system trying to get an appointment.  I am left to wonder if this surgery is fit for the purpose it is intended for? Managed to finally get an appointment today.","",""
"2023-05-15","https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN4bnJ6cV9RRRAB!2m1!1s0x0","Miranda Obeng","https://www.google.com/maps/contrib/109767110675220153690/reviews","false","2","1","Missin patois the most bad go I have ever meet in life they don’t care even about children you call 8:am room time and they will want to send you to another gp you haven’t registered with,they are very unprofessional at all","",""
